	ACCHF1	ACCHF2	ACCHF3	ACCHM1	ACCHM2	ACCHM3	ACPNF1	ACPNF2	ACPNF3	ACPNM1	ACPNM2	ACPNM3	CLPSF1	CLPSF2	CLPSF3	CLPSM1	CLPSM2	CLPSM3	CLSBF1	CLSBF2	CLSBF3	CLSBM1	CLSBM2	CLSBM3	GAPNF1	GAPNF2	GAPNM1	GAPNM2	VIPSF1	VIPSF2	VIPSF3	VIPSM1	VIPSM2	VIPSM3	WGSBF1	WGSBF2	WGSBF3	WGSBM1	WGSBM2	WGSBM3	WOCHF1	WOCHF2	WOCHF3	WOCHM1	WOCHM2	WOCHM3
ASV45	114.729829755736	115.646258503401	341.520467836257	0	53.2490974729242	0	0	0	0	0	0	0	0	0	0	0	0	0	118.556701030928	118.148599269184	75.9075907590759	146.699266503668	148.854961832061	0	0	0	0	0	402.941176470588	0	587.5	0	0	239.224137931034	0	0	0	0	0	0	0	0	0	0	0	0
ASV46	0	37.9008746355685	0	0	9.92779783393502	29.9116247450714	0	0	0	0	0	0	320.427236315087	0	379.956427015251	16.6346769033909	174.311926605505	54.1922290388548	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	34.4827586206897	0	0	166.666666666667	0	0	0	85.8208955223881	56.5476190476191	140.096618357488	151.58371040724	38.7858347386172	310.924369747899
ASV47	0	0	0	198.992443324937	21.6606498194946	27.8721957851801	47.085201793722	15.2413209144793	261.707988980716	269.230769230769	212.230215827338	119.521912350598	10.6809078771696	0	0	4.47856685860525	14.525993883792	0	139.175257731959	48.721071863581	16.5016501650165	185.819070904645	541.984732824428	147.540983606557	96.7741935483871	226.993865030675	429.530201342282	990.147783251232	41.1764705882353	67.9347826086957	50	507.692307692308	397.350993377483	206.896551724138	26.281208935611	35.6347438752784	14.9122807017544	111.464968152866	150.273224043716	73.3496332518338	22.3880597014925	0	103.864734299517	124.434389140271	70.8263069139966	18.9075630252101
ASV48	34.0488527017024	51.5063168124393	0	2516.37279596977	0	8.15771583956492	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	320.630749014455	46.7706013363029	123.684210526316	0	516.393442622951	584.352078239609	0	0	99.0338164251208	0	0	226.890756302521
ASV50	351.59141376758	202.137998056365	259.649122807018	0	102.888086642599	318.150917743032	0	0	0	0	0	0	8.67823765020027	0	9.58605664488018	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16.6666666666667	0	0	0	156.716417910448	0	33.8164251207729	95.0226244343891	104.553119730186	0
ASV52	214.655810510733	49.5626822157434	160.233918128655	0	25.2707581227437	303.874915023793	0	0	0	0	0	0	43.3911882510013	82.5	78.8671023965142	70.3774792066539	63.4556574923547	35.7873210633947	0	2.43605359317905	0	0	0	28.6885245901639	0	0	0	0	0	0	0	0	0	0	7.88436268068331	0	82.4561403508772	0	0	0	0	0	7.2463768115942	0	0	0
ASV53	2.96076980014804	43.731778425656	49.1228070175439	0	68.5920577617328	128.484024473148	0	0	0	0	10.7913669064748	0	78.1041388518024	0	287.581699346405	42.8662827895074	55.045871559633	36.8098159509202	0	0	0	26.8948655256724	0	14.344262295082	0	0	0	0	0	0	20.8333333333333	0	4.96688741721854	0	0	0	199.122807017544	0	0	0	0	0	0	0	0	0
ASV55	0	0	0	0	0	0	0	0	0	0	0	0	184.913217623498	27.5	259.259259259259	47.9846449136276	329.510703363914	37.8323108384458	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV56	0	0	0	10.0755667506297	0	0	11.2107623318386	0	0	0	0	11.9521912350598	0	0	0	0	0	0	0	0	0	0	0	0	9.21658986175115	85.8895705521472	0	19.704433497537	0	0	8.33333333333333	172.307692307692	54.635761589404	86.2068965517241	0	0	0	0	0	0	0	0	0	9.04977375565611	0	14.7058823529412
ASV57	22.2057735011103	592.808551992225	70.1754385964912	35.264483627204	291.516245487365	136.641740312712	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV58	0	132.167152575316	80.7017543859649	0	191.335740072202	509.857239972808	0	0	0	0	0	0	0	0	27.4509803921569	0	20.6422018348624	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	40.7358738501971	0	54.3859649122807	0	0	0	0	0	0	0	0	0
ASV59	0	0	2.33918128654971	0	4.51263537906137	6.11828687967369	0	0	0	0	0	0	18.6915887850467	130	204.79302832244	136.276391554703	309.633027522936	125.766871165644	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV60	0	68.0272108843537	42.1052631578947	0	25.2707581227437	180.829367777022	0	0	0	0	0	0	81.4419225634179	0	95.4248366013072	45.4254638515675	103.975535168196	69.5296523517382	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	84.0998685939553	0	163.157894736842	0	0	0	0	0	0	0	64.0809443507589	0
ASV61	65.1369356032568	35.9572400388727	120.46783625731	0	83.9350180505415	579.877634262406	0	0	0	0	0	0	0	10	4.35729847494553	0	5.35168195718654	4.08997955010225	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.94218134034166	0	21.9298245614035	0	0	0	0	0	0	20.3619909502262	11.8043844856661	0
ASV62	55.5144337527757	0	12.8654970760234	309.823677581864	16.2454873646209	12.9163834126445	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	29.5566502463054	0	0	0	0	0	0	3.94218134034166	0	0	0	0	0	111.940298507463	113.095238095238	364.734299516908	522.62443438914	777.403035413153	157.563025210084
ASV63	136.935603256847	158.406219630709	112.280701754386	377.833753148615	53.2490974729242	64.5819170632223	0	0	0	0	0	0	0	0	9.15032679738562	12.7959053103007	9.1743119266055	0	0	0	0	0	38.1679389312977	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	112.984822934233	0
ASV66	0	32.0699708454811	25.7309941520468	0	22.5631768953069	293.677770224337	0	0	0	0	0	0	31.3751668891856	0	247.930283224401	25.5918106206014	18.348623853211	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.26315789473684	0	0	0	0	0	0	0	0	0
ASV68	0	4.85908649173955	0	0	15.3429602888087	188.987083616587	0	0	0	0	0	0	74.7663551401869	30	139.433551198257	76.1356365962892	94.0366972477064	27.6073619631902	0	0	0	0	0	8.19672131147541	0	0	0	0	0	0	16.6666666666667	0	0	25.8620689655172	0	0	0	0	0	0	0	0	7.2463768115942	0	0	0
ASV69	2.22057735011103	6.80272108843537	0	45.3400503778337	6.31768953068592	0	11.2107623318386	0	77.1349862258953	30.7692307692308	75.5395683453237	23.9043824701195	0	0	0	0	5.35168195718654	0	15.4639175257732	0	4.95049504950495	70.9046454767726	461.832061068702	38.9344262295082	27.6497695852535	24.5398773006135	0	364.532019704434	17.6470588235294	46.1956521739131	0	1055.38461538462	71.1920529801325	34.4827586206897	0	15.5902004454343	7.01754385964912	38.2165605095541	8.19672131147541	39.119804400978	18.6567164179104	0	16.9082125603865	22.6244343891403	8.43170320404722	0
ASV71	0	0	0	0	0	0	0	0	0	0	0	0	0	337.5	22.6579520697168	249.520153550864	58.1039755351682	237.21881390593	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.96688741721854	23.7068965517241	0	0	0	0	0	0	0	0	0	0	0	0
ASV73	0	0	0	65.4911838790932	0	2.71923861318831	0	0	41.3223140495868	101.923076923077	97.1223021582734	33.8645418326693	0	0	0	9.59692898272553	2.29357798165138	5.11247443762781	28.3505154639175	10.9622411693057	4.12541254125413	39.119804400978	251.908396946565	61.4754098360656	50.6912442396313	104.294478527607	154.362416107383	413.793103448276	20.5882352941176	40.7608695652174	8.33333333333333	86.1538461538461	163.907284768212	105.603448275862	0	22.271714922049	6.14035087719298	22.2929936305733	60.1092896174863	22.0048899755501	0	0	16.9082125603865	65.6108597285068	48.9038785834739	31.5126050420168
ASV74	0	12.6336248785228	0	78.0856423173803	0	9.51733514615908	0	0	168.044077134986	125	0	23.9043824701195	0	0	0	0	6.11620795107034	0	0	10.9622411693057	0	97.799511002445	171.75572519084	106.55737704918	50.6912442396313	0	275.167785234899	413.793103448276	35.2941176470588	27.1739130434783	16.6666666666667	169.230769230769	82.7814569536424	105.603448275862	0	15.5902004454343	0	114.649681528662	54.6448087431694	0	18.6567164179104	47.6190476190476	0	45.2488687782805	0	0
ASV75	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	288.235294117647	92.3913043478261	283.333333333333	169.230769230769	0	101.293103448276	0	0	0	0	0	0	0	0	0	0	0	0
ASV76	2.22057735011103	0	0	0	0	12.9163834126445	0	0	0	0	0	0	43.3911882510013	485	27.0152505446623	57.5815738963532	139.14373088685	91.0020449897751	0	0	0	14.6699266503667	0	0	0	0	0	0	0	0	0	95.3846153846154	0	40.948275862069	0	0	0	0	0	0	0	0	0	0	0	0
ASV78	31.0880829015544	0	56.140350877193	0	50.5415162454874	25.1529571719918	0	0	0	0	0	0	83.4445927903872	17.5	90.1960784313726	34.5489443378119	58.1039755351682	27.6073619631902	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	27.1493212669683	8.43170320404722	0
ASV81	0	0	0	0	0	0	118.834080717489	0	179.063360881543	92.3076923076923	0	131.474103585657	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV82	0	0	0	0	0	0	0	0	24.7933884297521	0	0	0	18.6915887850467	370	26.5795206971678	66.5387076135637	99.388379204893	126.78936605317	0	0	0	0	0	0	0	0	0	0	0	0	0	67.6923076923077	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV83	133.974833456699	79.6890184645287	88.8888888888889	0	48.7364620938628	154.996600951734	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV86	0	0	0	0	0	94.4935418082937	0	0	0	0	0	0	48.7316421895861	0	47.4945533769063	0	47.4006116207951	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	131.578947368421	0	0	0	44.7761194029851	0	0	90.4977375565611	0	6.30252100840336
ASV87	0	13.6054421768707	4.67836257309941	0	0	12.2365737593474	0	0	0	0	0	0	71.4285714285714	20	80.6100217864924	48.6244401791427	88.6850152905199	16.359918200409	0	0	0	29.3398533007335	0	12.2950819672131	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22.6244343891403	0	0
ASV88	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV91	0	0	0	0	0	0	0	0	0	0	0	0	6.67556742323097	0	103.703703703704	12.1561100447857	143.730886850153	13.2924335378323	0	0	0	0	0	0	0	24.5398773006135	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13.5746606334842	6.74536256323777	0
ASV94	0	0	0	0	0	0	0	0	0	0	0	0	88.785046728972	0	46.1873638344227	52.4632117722329	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	63.0749014454665	0	0	60.5095541401274	0	0	0	0	0	0	0	0
ASV95	0	15.5490767735666	0	0	32.4909747292419	55.7443915703603	0	0	0	0	0	0	24.0320427236315	0	54.4662309368192	10.2367242482406	70.3363914373089	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV98	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	134.328358208955	116.071428571429	130.434782608696	217.194570135747	128.161888701518	35.7142857142857
ASV102	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	205.882352941176	0	129.166666666667	0	0	84.051724137931	0	0	0	0	0	0	0	0	0	0	0	0
ASV103	0	65.11175898931	65.4970760233918	231.738035264484	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV105	0	0	0	0	0	0	0	0	0	92.3076923076923	0	23.9043824701195	0	0	0	0	0	0	51.5463917525773	6.09013398294763	0	17.1149144254279	80.1526717557252	28.6885245901639	0	42.9447852760736	73.8255033557047	78.8177339901478	0	27.1739130434783	0	52.3076923076923	46.3576158940397	34.4827586206897	0	0	0	0	0	0	0	0	0	49.7737556561086	0	16.8067226890756
ASV106	0	40.8163265306123	11.6959064327485	0	90.2527075812274	74.0992522093814	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV107	0	0	0	0	0	0	0	0	0	0	0	0	0	277.5	8.27886710239651	28.1509916826615	19.1131498470948	60.3271983640082	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV108	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	147.058823529412	0	0	0	34.7682119205298	71.1206896551724	0	0	0	0	0	0	0	0	0	0	0	0
ASV110	0	0	0	50.3778337531486	0	0	0	0	44.0771349862259	0	39.568345323741	17.9282868525896	2.67022696929239	0	0	0	0	0	41.2371134020619	0	0	61.1246943765281	114.503816793893	38.9344262295082	0	0	0	0	0	0	0	98.4615384615385	59.6026490066225	30.1724137931034	0	0	0	0	0	17.1149144254279	0	8.92857142857143	0	22.6244343891403	0	0
ASV111	0	0	0	0	0	0	0	0	0	0	0	0	152.202937249666	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV115	43.6713545521836	13.6054421768707	25.7309941520468	0	22.5631768953069	55.0645819170632	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV116	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	327.814569536424	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV118	17.0244263508512	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18.4331797235023	0	0	0	0	0	0	0	0	4.31034482758621	0	0	0	0	0	0	0	32.7380952380952	0	0	0	0
ASV119	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV120	0	0	0	32.7455919395466	0	0	0	0	0	36.5384615384615	0	0	0	0	0	0	0	0	64.4329896907217	0	7.42574257425743	0	61.0687022900763	0	0	141.104294478528	73.8255033557047	0	0	0	0	0	76.158940397351	0	0	0	7.01754385964912	0	0	0	0	0	33.8164251207729	0	0	0
ASV121	0	0	0	0	0	0	0	0	0	0	0	0	2.00267022696929	42.5	9.15032679738562	51.8234165067179	0	56.2372188139059	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV122	0	39.8445092322643	0	75.5667506297229	9.92779783393502	6.11828687967369	0	0	44.0771349862259	50	0	0	0	0	0	0	0	0	0	0	0	75.7946210268949	0	6.14754098360656	0	0	0	0	0	0	0	12.3076923076923	0	0	0	0	0	0	0	0	0	0	12.0772946859903	0	0	0
ASV124	0	0	0	0	0	0	0	0	0	0	0	0	20.0267022696929	15	25.7080610021786	22.3928342930262	22.17125382263	11.2474437627812	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV125	0	0	0	0	0	0	0	0	0	0	0	0	0	217.5	0	21.7530390275112	0	49.079754601227	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV128	0	26.2390670553936	0	0	2.70758122743682	16.9952413324269	0	0	0	0	0	0	8.67823765020027	15	12.636165577342	7.03774792066539	4.58715596330275	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	32.4561403508772	0	0	0	0	0	0	0	0	0
ASV129	0	0	0	0	0	0	0	0	33.0578512396694	38.4615384615385	0	11.9521912350598	0	0	0	0	0	0	0	0	0	22.0048899755501	0	0	0	0	0	113.300492610837	0	0	0	36.9230769230769	43.046357615894	0	0	0	0	0	35.5191256830601	26.8948655256724	0	0	0	47.5113122171946	0	0
ASV131	0	0	0	22.6700251889169	0	0	0	0	30.3030303030303	0	35.9712230215827	0	0	0	0	0	3.82262996941896	0	0	0	0	0	68.7022900763359	0	18.4331797235023	0	73.8255033557047	152.709359605911	0	0	0	55.3846153846154	14.9006622516556	0	9.19842312746386	0	3.50877192982456	19.1082802547771	0	0	0	0	0	0	0	0
ASV134	0	0	0	0	0	0	0	0	0	0	0	0	0	35	8.71459694989107	28.7907869481766	18.348623853211	35.7873210633947	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV136	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV137	0	0	0	0	0	0	0	0	0	0	89.9280575539568	0	8.67823765020027	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	52.9801324503311	0	27.5952693823916	0	0	0	0	31.7848410757946	0	0	0	0	28.6677908937605	21.0084033613445
ASV138	0	0	0	0	0	0	0	0	0	0	0	0	19.3591455273698	0	16.1220043572985	27.5111964171465	11.4678899082569	7.15746421267894	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV140	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV141	0	6.80272108843537	0	0	9.02527075812274	31.2712440516655	0	0	0	0	10.7913669064748	0	3.33778371161549	0	16.1220043572985	0	4.58715596330275	0	0	0	0	31.7848410757946	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV143	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV144	23.6861584011843	9.71817298347911	30.4093567251462	0	23.4657039711191	18.3548606390211	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.33496332518337	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV146	0	0	39.766081871345	0	0	17.675050985724	0	0	0	0	0	0	0.667556742323097	0	0.435729847494553	0	19.1131498470948	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23.6842105263158	0	24.5901639344262	0	0	0	0	0	0	0
ASV147	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	146.496815286624	0	0	0	0	0	169.683257918552	0	0
ASV148	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV150	0	0	0	0	0	0	0	5.92718035563082	66.1157024793389	0	53.9568345323741	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	94.3708609271523	0	0	0	0	0	0	34.2298288508557	0	0	0	0	0	0
ASV153	0	0	0	0	0	0	0	0	0	0	0	0	12.0160213618158	0	27.4509803921569	0	24.4648318042813	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV158	0	0	0	0	0	0	0	0	0	0	0	0	0	90	0	20.4734484964811	0	38.8548057259714	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
